ID,county,謝長廷,馬英九,,
#N/A,臺南縣東山鄉嶺南村,725,850,臺南縣,
#N/A,臺南縣東山鄉南勢村,850,764,臺南縣,
#N/A,臺南縣東山鄉青山村,764,733,臺南縣,
#N/A,臺南縣東山鄉高原村,733,929,臺南縣,
#N/A,臺南縣將軍鄉長榮村,929,890,臺南縣,
#N/A,臺南縣將軍鄉西華村,890,496,臺南縣,
#N/A,臺南縣將軍鄉西和村,496,354,臺南縣,
#N/A,臺南縣將軍鄉忠興村,354,1544,臺南縣,
#N/A,臺南縣將軍鄉嘉昌村,1544,1445,臺南縣,
#N/A,臺南縣將軍鄉保源村,1445,692,臺南縣,
#N/A,臺南縣將軍鄉苓和村,692,941,臺南縣,
#N/A,臺南縣將軍鄉仁和村,941,700,臺南縣,
#N/A,臺南縣將軍鄉北埔村,700,658,臺南縣,
#N/A,臺南縣將軍鄉將富村,658,1094,臺南縣,
#N/A,臺南縣將軍鄉將貴村,1094,879,臺南縣,
#N/A,臺南縣將軍鄉三吉村,879,878,臺南縣,
#N/A,臺南縣將軍鄉玉山村,878,602,臺南縣,
#N/A,臺南縣將軍鄉廣山村,602,366,臺南縣,
#N/A,臺南縣將軍鄉長沙村,366,380,臺南縣,
#N/A,臺南縣將軍鄉平沙村,380,721,臺南縣,
#N/A,臺南縣將軍鄉鯤鯓村,721,663,臺南縣,
#N/A,臺南縣將軍鄉鯤溟村,663,1622,臺南縣,
#N/A,臺南縣下營鄉下營村,1622,1862,臺南縣,
#N/A,臺南縣下營鄉仁里村,1862,643,臺南縣,
#N/A,臺南縣下營鄉宅內村,643,837,臺南縣,
#N/A,臺南縣下營鄉後街村,837,545,臺南縣,
#N/A,臺南縣下營鄉新興村,545,556,臺南縣,
#N/A,臺南縣下營鄉營前村,556,709,臺南縣,
#N/A,臺南縣下營鄉大屯村,709,2024,臺南縣,
#N/A,臺南縣下營鄉大埤村,2024,377,臺南縣,
#N/A,臺南縣下營鄉茅港村,377,1056,臺南縣,
#N/A,臺南縣下營鄉中營村,1056,574,臺南縣,
#N/A,臺南縣下營鄉開化村,574,1439,臺南縣,
#N/A,臺南縣下營鄉西連村,1439,134,臺南縣,
#N/A,臺南縣下營鄉賀建村,134,341,臺南縣,
#N/A,臺南縣下營鄉甲中村,341,543,臺南縣,
#N/A,臺南縣下營鄉紅厝村,543,1529,臺南縣,
#N/A,臺南縣六甲鄉六甲村,1529,2691,臺南縣,
#N/A,臺南縣六甲鄉甲東村,2691,8042,臺南縣,
#N/A,臺南縣六甲鄉甲南村,8042,1386,臺南縣,
#N/A,臺南縣六甲鄉龍湖村,1386,3904,臺南縣,
#N/A,臺南縣六甲鄉七甲村,3904,630,臺南縣,
#N/A,臺南縣六甲鄉二甲村,630,1969,臺南縣,
#N/A,臺南縣六甲鄉水林村,1969,1074,臺南縣,
#N/A,臺南縣六甲鄉中社村,1074,2311,臺南縣,
#N/A,臺南縣六甲鄉龜港村,2311,840,臺南縣,
#N/A,臺南縣六甲鄉菁埔村,840,2601,臺南縣,
#N/A,臺南縣六甲鄉王爺村,2601,1503,臺南縣,
#N/A,臺南縣六甲鄉大丘村,1503,4564,臺南縣,
#N/A,臺南縣官田鄉官田村,4564,685,臺南縣,
#N/A,臺南縣官田鄉二鎮村,685,1669,臺南縣,
#N/A,臺南縣官田鄉湖山村,1669,991,臺南縣,
#N/A,臺南縣官田鄉嘉南村,991,2421,臺南縣,
#N/A,臺南縣官田鄉大崎村,2421,887,臺南縣,
#N/A,臺南縣官田鄉隆田村,887,2228,臺南縣,
#N/A,臺南縣官田鄉隆本村,2228,1242,臺南縣,
#N/A,臺南縣官田鄉南?村,1242,3175,臺南縣,
#N/A,臺南縣官田鄉東庄村,3175,963,臺南縣,
#N/A,臺南縣官田鄉西庄村,963,2113,臺南縣,
#N/A,臺南縣官田鄉拔林村,2113,884,臺南縣,
#N/A,臺南縣官田鄉渡頭村,884,1944,臺南縣,
#N/A,臺南縣官田鄉社子村,1944,479,臺南縣,
#N/A,臺南縣七股鄉後港村,479,680,臺南縣,
#N/A,臺南縣七股鄉大潭村,680,564,臺南縣,
#N/A,臺南縣七股鄉城內村,564,991,臺南縣,
#N/A,臺南縣七股鄉篤加村,991,284,臺南縣,
#N/A,臺南縣七股鄉頂山村,284,427,臺南縣,
#N/A,臺南縣七股鄉西寮村,427,632,臺南縣,
#N/A,臺南縣七股鄉?埕村,632,788,臺南縣,
#N/A,臺南縣七股鄉中寮村,788,490,臺南縣,
#N/A,臺南縣七股鄉龍山村,490,375,臺南縣,
#N/A,臺南縣七股鄉溪南村,375,390,臺南縣,
#N/A,臺南縣七股鄉七股村,390,796,臺南縣,
#N/A,臺南縣七股鄉玉成村,796,547,臺南縣,
#N/A,臺南縣七股鄉大埕村,547,617,臺南縣,
#N/A,臺南縣七股鄉大寮村,617,565,臺南縣,
#N/A,臺南縣七股鄉看坪村,565,539,臺南縣,
#N/A,臺南縣七股鄉樹林村,539,640,臺南縣,
#N/A,臺南縣七股鄉竹港村,640,721,臺南縣,
#N/A,臺南縣七股鄉竹橋村,721,60,臺南縣,
#N/A,臺南縣七股鄉義合村,60,213,臺南縣,
#N/A,臺南縣七股鄉糠榔村,213,63,臺南縣,
#N/A,臺南縣七股鄉永吉村,63,218,臺南縣,
#N/A,臺南縣七股鄉三股村,218,64,臺南縣,
#N/A,臺南縣七股鄉十份村,64,213,臺南縣,
#N/A,臺南縣佳里鎮東寧里,213,271,臺南縣,
#N/A,臺南縣佳里鎮忠仁里,271,1339,臺南縣,
#N/A,臺南縣佳里鎮鎮山里,1339,1071,臺南縣,
#N/A,臺南縣佳里鎮建南里,1071,5032,臺南縣,
#N/A,臺南縣佳里鎮安西里,5032,421,臺南縣,
#N/A,臺南縣佳里鎮六安里,421,1961,臺南縣,
#N/A,臺南縣佳里鎮佳化里,1961,330,臺南縣,
#N/A,臺南縣佳里鎮禮化里,330,982,臺南縣,
#N/A,臺南縣佳里鎮興化里,982,591,臺南縣,
#N/A,臺南縣佳里鎮營頂里,591,2565,臺南縣,
#N/A,臺南縣佳里鎮溪州里,2565,333,臺南縣,
#N/A,臺南縣佳里鎮海澄里,333,1125,臺南縣,
#N/A,臺南縣佳里鎮漳洲里,1125,219,臺南縣,
#N/A,臺南縣佳里鎮頂?里,219,691,臺南縣,
#N/A,臺南縣佳里鎮嘉福里,691,184,臺南縣,
#N/A,臺南縣佳里鎮通興里,184,447,臺南縣,
#N/A,臺南縣佳里鎮蚶寮里,447,407,臺南縣,
#N/A,臺南縣佳里鎮龍安里,407,1605,臺南縣,
#N/A,臺南縣佳里鎮民安里,1605,522,臺南縣,
#N/A,臺南縣佳里鎮子龍里,522,2189,臺南縣,
#N/A,臺南縣佳里鎮三協里,2189,509,臺南縣,
#N/A,臺南縣麻豆鎮穀興里,509,1844,臺南縣,
#N/A,臺南縣麻豆鎮保安里,1844,313,臺南縣,
#N/A,臺南縣麻豆鎮東角里,313,856,臺南縣,
#N/A,臺南縣麻豆鎮?江里,856,251,臺南縣,
#N/A,臺南縣麻豆鎮巷口里,251,995,臺南縣,
#N/A,臺南縣麻豆鎮中興里,995,251,臺南縣,
#N/A,臺南縣麻豆鎮興農里,251,892,臺南縣,
#N/A,臺南縣麻豆鎮新建里,892,876,臺南縣,
#N/A,臺南縣麻豆鎮油車里,876,3951,臺南縣,
#N/A,臺南縣麻豆鎮北勢里,3951,860,臺南縣,
#N/A,臺南縣麻豆鎮大埕里,860,4084,臺南縣,
#N/A,臺南縣麻豆鎮總榮里,4084,87,臺南縣,
#N/A,臺南縣麻豆鎮龍泉里,87,327,臺南縣,
#N/A,臺南縣麻豆鎮南勢里,327,874,臺南縣,
#N/A,臺南縣麻豆鎮寮?里,874,3265,臺南縣,
#N/A,臺南縣麻豆鎮小埤里,3265,1375,臺南縣,
#N/A,臺南縣麻豆鎮埤頭里,1375,4796,臺南縣,
#N/A,臺南縣麻豆鎮大山里,4796,645,臺南縣,
#N/A,臺南縣麻豆鎮海埔里,645,2344,臺南縣,
#N/A,臺南縣麻豆鎮莊禮里,2344,304,臺南縣,
#N/A,臺南縣麻豆鎮港尾里,304,1033,臺南縣,
#N/A,臺南縣麻豆鎮麻口里,1033,173,臺南縣,
#N/A,臺南縣麻豆鎮安東里,173,344,臺南縣,
#N/A,臺南縣麻豆鎮安業里,344,253,臺南縣,
#N/A,臺南縣麻豆鎮安西里,253,591,臺南縣,
#N/A,臺南縣麻豆鎮謝安里,591,182,臺南縣,
#N/A,臺南縣麻豆鎮中民里,182,341,臺南縣,
#N/A,臺南縣麻豆鎮安正里,341,237,臺南縣,
#N/A,臺南縣麻豆鎮磚井里,237,662,臺南縣,
#N/A,臺南縣善化鎮東關里,662,509,臺南縣,
#N/A,臺南縣善化鎮坐駕里,509,1448,臺南縣,
#N/A,臺南縣善化鎮光文里,1448,400,臺南縣,
#N/A,臺南縣善化鎮文昌里,400,981,臺南縣,
#N/A,臺南縣善化鎮南關里,981,400,臺南縣,
#N/A,臺南縣善化鎮西關里,400,1085,臺南縣,
#N/A,臺南縣善化鎮北關里,1085,806,臺南縣,
#N/A,臺南縣善化鎮文正里,806,1637,臺南縣,
#N/A,臺南縣善化鎮胡家里,1637,402,臺南縣,
#N/A,臺南縣善化鎮胡厝里,402,657,臺南縣,
#N/A,臺南縣善化鎮什乃里,657,142,臺南縣,
#N/A,臺南縣善化鎮溪美里,142,208,臺南縣,
#N/A,臺南縣善化鎮六分里,208,271,臺南縣,
#N/A,臺南縣善化鎮六德里,271,318,臺南縣,
#N/A,臺南縣善化鎮田寮里,318,207,臺南縣,
#N/A,臺南縣善化鎮東隆里,207,245,臺南縣,
#N/A,臺南縣善化鎮東昌里,245,351,臺南縣,
#N/A,臺南縣善化鎮牛庄里,351,546,臺南縣,
#N/A,臺南縣善化鎮嘉北里,546,300,臺南縣,
#N/A,臺南縣善化鎮嘉南里,300,599,臺南縣,
#N/A,臺南縣善化鎮小新里,599,248,臺南縣,
#N/A,臺南縣大內鄉石湖村,248,417,臺南縣,
#N/A,臺南縣大內鄉石林村,417,800,臺南縣,
#N/A,臺南縣大內鄉石城村,800,2340,臺南縣,
#N/A,臺南縣大內鄉內江村,2340,458,臺南縣,
#N/A,臺南縣大內鄉大內村,458,897,臺南縣,
#N/A,臺南縣大內鄉內郭村,897,473,臺南縣,
#N/A,臺南縣大內鄉頭社村,473,1067,臺南縣,
#N/A,臺南縣大內鄉環湖村,1067,290,臺南縣,
#N/A,臺南縣大內鄉二溪村,290,521,臺南縣,
#N/A,臺南縣大內鄉曲溪村,521,210,臺南縣,
#N/A,臺南縣玉井鄉玉井村,210,317,臺南縣,
#N/A,臺南縣玉井鄉玉田村,317,120,臺南縣,
#N/A,臺南縣玉井鄉中正村,120,344,臺南縣,
#N/A,臺南縣玉井鄉竹圍村,344,252,臺南縣,
#N/A,臺南縣玉井鄉沙田村,252,1173,臺南縣,
#N/A,臺南縣玉井鄉三埔村,1173,165,臺南縣,
#N/A,臺南縣玉井鄉三和村,165,430,臺南縣,
#N/A,臺南縣玉井鄉望明村,430,753,臺南縣,
#N/A,臺南縣玉井鄉層林村,753,2084,臺南縣,
#N/A,臺南縣玉井鄉豐里村,2084,201,臺南縣,
#N/A,臺南縣楠西鄉楠西村,201,402,臺南縣,
#N/A,臺南縣楠西鄉灣丘村,402,316,臺南縣,
#N/A,臺南縣楠西鄉密枝村,316,552,臺南縣,
#N/A,臺南縣楠西鄉照興村,552,252,臺南縣,
#N/A,臺南縣楠西鄉鹿田村,252,540,臺南縣,
#N/A,臺南縣楠西鄉龜丹村,540,640,臺南縣,
#N/A,臺南縣楠西鄉東勢村,640,1854,臺南縣,
#N/A,臺南縣西港鄉西港村,1854,226,臺南縣,
#N/A,臺南縣西港鄉慶安村,226,412,臺南縣,
#N/A,臺南縣西港鄉南海村,412,326,臺南縣,
#N/A,臺南縣西港鄉港東村,326,652,臺南縣,
#N/A,臺南縣西港鄉檨林村,652,225,臺南縣,
#N/A,臺南縣西港鄉後營村,225,528,臺南縣,
#N/A,臺南縣西港鄉營西村,528,200,臺南縣,
#N/A,臺南縣西港鄉金砂村,200,285,臺南縣,
#N/A,臺南縣西港鄉劉厝村,285,121,臺南縣,
#N/A,臺南縣西港鄉竹林村,121,272,臺南縣,
#N/A,臺南縣西港鄉永樂村,272,144,臺南縣,
#N/A,臺南縣西港鄉新復村,144,309,臺南縣,
#N/A,臺南縣西港鄉南海村、永樂村、新復村,309,220,臺南縣,
#N/A,臺南縣安定鄉蘇林村,220,555,臺南縣,
#N/A,臺南縣安定鄉蘇厝村,555,269,臺南縣,
#N/A,臺南縣安定鄉安定村,269,333,臺南縣,
#N/A,臺南縣安定鄉安加村,333,377,臺南縣,
#N/A,臺南縣安定鄉保西村,377,1006,臺南縣,
#N/A,臺南縣安定鄉港尾村,1006,292,臺南縣,
#N/A,臺南縣安定鄉中榮村,292,460,臺南縣,
#N/A,臺南縣安定鄉港口村,460,183,臺南縣,
#N/A,臺南縣安定鄉港南村,183,501,臺南縣,
#N/A,臺南縣安定鄉大同村,501,130,臺南縣,
#N/A,臺南縣安定鄉六嘉村,130,330,臺南縣,
#N/A,臺南縣安定鄉中沙村,330,183,臺南縣,
#N/A,臺南縣安定鄉新吉村,183,470,臺南縣,
#N/A,臺南縣安定鄉海寮村,470,693,臺南縣,
#N/A,臺南縣安定鄉管寮村,693,1292,臺南縣,
#N/A,臺南縣安定鄉南安村,1292,653,臺南縣,
#N/A,臺南縣新市鄉新市村,653,1965,臺南縣,
#N/A,臺南縣新市鄉新和村,1965,818,臺南縣,
#N/A,臺南縣新市鄉社內村,818,2151,臺南縣,
#N/A,臺南縣新市鄉大洲村,2151,780,臺南縣,
#N/A,臺南縣新市鄉豐華村,780,2303,臺南縣,
#N/A,臺南縣新市鄉三舍村,2303,193,臺南縣,
#N/A,臺南縣新市鄉大營村,193,505,臺南縣,
#N/A,臺南縣新市鄉大社村,505,248,臺南縣,
#N/A,臺南縣新市鄉潭頂村,248,798,臺南縣,
#N/A,臺南縣新市鄉港墘村,798,504,臺南縣,
#N/A,臺南縣新市鄉永就村,504,1478,臺南縣,
#N/A,臺南縣山上鄉明和村,1478,492,臺南縣,
#N/A,臺南縣山上鄉南洲村,492,1333,臺南縣,
#N/A,臺南縣山上鄉山上村,1333,795,臺南縣,
#N/A,臺南縣山上鄉新莊村,795,2250,臺南縣,
#N/A,臺南縣山上鄉玉?村,2250,474,臺南縣,
#N/A,臺南縣山上鄉平陽村,474,1373,臺南縣,
#N/A,臺南縣山上鄉豐德村,1373,369,臺南縣,
#N/A,臺南縣新化鎮武安里,369,1008,臺南縣,
#N/A,臺南縣新化鎮東榮里,1008,561,臺南縣,
#N/A,臺南縣新化鎮護國里,561,1569,臺南縣,
#N/A,臺南縣新化鎮太平里,1569,242,臺南縣,
#N/A,臺南縣新化鎮中央里,242,532,臺南縣,
#N/A,臺南縣新化鎮觀音里,532,501,臺南縣,
#N/A,臺南縣新化鎮竹林里,501,1430,臺南縣,
#N/A,臺南縣新化鎮清水里,1430,349,臺南縣,
#N/A,臺南縣新化鎮協興里,349,1475,臺南縣,
#N/A,臺南縣新化鎮唪口里,1475,225,臺南縣,
#N/A,臺南縣新化鎮北勢里,225,892,臺南縣,
#N/A,臺南縣新化鎮豐榮里,892,549,臺南縣,
#N/A,臺南縣新化鎮全興里,549,3145,臺南縣,
#N/A,臺南縣新化鎮崙頂里,3145,726,臺南縣,
#N/A,臺南縣新化鎮知義里,726,2392,臺南縣,
#N/A,臺南縣新化鎮山?里,2392,411,臺南縣,
#N/A,臺南縣新化鎮大坑里,411,1968,臺南縣,
#N/A,臺南縣新化鎮??拔里,1968,348,臺南縣,
#N/A,臺南縣新化鎮羊林里,348,1770,臺南縣,
#N/A,臺南縣新化鎮礁坑里,1770,251,臺南縣,
#N/A,臺南縣左鎮鄉光和村,251,494,臺南縣,
#N/A,臺南縣左鎮鄉榮和村,494,320,臺南縣,
#N/A,臺南縣左鎮鄉左鎮村,320,785,臺南縣,
#N/A,臺南縣左鎮鄉中正村,785,430,臺南縣,
#N/A,臺南縣左鎮鄉睦光村,430,901,臺南縣,
#N/A,臺南縣左鎮鄉內庄村,901,364,臺南縣,
#N/A,臺南縣左鎮鄉岡林村,364,705,臺南縣,
#N/A,臺南縣左鎮鄉草山村,705,266,臺南縣,
#N/A,臺南縣左鎮鄉二寮村,266,361,臺南縣,
#N/A,臺南縣左鎮鄉澄山村,361,846,臺南縣,
#N/A,臺南縣南化鄉南化村,846,1000,臺南縣,
#N/A,臺南縣南化鄉小崙村,1000,809,臺南縣,
#N/A,臺南縣南化鄉東和村,809,829,臺南縣,
#N/A,臺南縣南化鄉中坑村,829,1421,臺南縣,
#N/A,臺南縣南化鄉北平村,1421,4939,臺南縣,
#N/A,臺南縣南化鄉西埔村,4939,527,臺南縣,
#N/A,臺南縣南化鄉北寮村,527,1449,臺南縣,
#N/A,臺南縣南化鄉玉山村,1449,315,臺南縣,
#N/A,臺南縣南化鄉關山村,315,932,臺南縣,
#N/A,臺南縣永康市五王里,932,233,臺南縣,
#N/A,臺南縣永康市三合里,233,532,臺南縣,
#N/A,臺南縣永康市六合里,532,1140,臺南縣,
#N/A,臺南縣永康市網寮里,1140,3768,臺南縣,
#N/A,臺南縣永康市二王里,3768,1055,臺南縣,
#N/A,臺南縣永康市永康里,1055,3665,臺南縣,
#N/A,臺南縣永康市埔園里,3665,87,臺南縣,
#N/A,臺南縣永康市正強里,87,264,臺南縣,
#N/A,臺南縣永康市大橋里,264,65,臺南縣,
#N/A,臺南縣永康市東橋里,65,343,臺南縣,
#N/A,臺南縣永康市西橋里,343,121,臺南縣,
#N/A,臺南縣永康市安康里,121,590,臺南縣,
#N/A,臺南縣永康市蔦松里,590,57,臺南縣,
#N/A,臺南縣永康市三民里,57,279,臺南縣,
#N/A,臺南縣永康市?行里,279,453,臺南縣,
#N/A,臺南縣永康市?洲里,453,1462,臺南縣,
#N/A,臺南縣永康市甲頂里,1462,322,臺南縣,
#N/A,臺南縣永康市尚頂里,322,853,臺南縣,
#N/A,臺南縣永康市龍潭里,853,75,臺南縣,
#N/A,臺南縣永康市王行里,75,376,臺南縣,
#N/A,臺南縣永康市烏竹里,376,146,臺南縣,
#N/A,臺南縣永康市西勢里,146,392,臺南縣,
#N/A,臺南縣永康市新樹里,392,421,臺南縣,
#N/A,臺南縣永康市大灣里,421,1372,臺南縣,
#N/A,臺南縣永康市東灣里,1372,328,臺南縣,
#N/A,臺南縣永康市西灣里,328,915,臺南縣,
#N/A,臺南縣永康市南灣里,915,718,臺南縣,
#N/A,臺南縣永康市崑山里,718,1965,臺南縣,
#N/A,臺南縣永康市北灣里,1965,213,臺南縣,
#N/A,臺南縣永康市復興里,213,663,臺南縣,
#N/A,臺南縣永康市光復里,663,520,臺南縣,
#N/A,臺南縣永康市建國里,520,2057,臺南縣,
#N/A,臺南縣永康市復國里,2057,190,臺南縣,
#N/A,臺南縣永康市復華里,190,506,臺南縣,
#N/A,臺南縣永康市神洲里,506,37,臺南縣,
#N/A,臺南縣永康市成功里,37,104,臺南縣,
#N/A,臺南縣永康市中華里,104,56,臺南縣,
#N/A,臺南縣永康市中興里,56,129,臺南縣,
#N/A,臺南縣永康市勝利里,129,74,臺南縣,
#N/A,臺南縣仁德鄉太子村,74,183,臺南縣,
#N/A,臺南縣仁德鄉土庫村,183,144,臺南縣,
#N/A,臺南縣仁德鄉一甲村,144,646,臺南縣,
#N/A,臺南縣仁德鄉仁德村,646,124,臺南縣,
#N/A,臺南縣仁德鄉仁義村,124,577,臺南縣,
#N/A,臺南縣仁德鄉新田村,577,111,臺南縣,
#N/A,臺南縣仁德鄉後壁村,111,235,臺南縣,
#N/A,臺南縣仁德鄉上崙村,235,251,臺南縣,
#N/A,臺南縣仁德鄉田厝村,251,602,臺南縣,
#N/A,臺南縣仁德鄉三甲村,602,265,臺南縣,
#N/A,臺南縣仁德鄉保安村,265,987,臺南縣,
#N/A,臺南縣仁德鄉成功村,987,194,臺南縣,
#N/A,臺南縣仁德鄉仁和村,194,965,臺南縣,
#N/A,臺南縣仁德鄉仁愛村,965,209,臺南縣,
#N/A,臺南縣仁德鄉二行村,209,675,臺南縣,
#N/A,臺南縣仁德鄉大甲村,675,218,臺南縣,
#N/A,臺南縣仁德鄉中洲村,218,780,臺南縣,
#N/A,臺南縣仁德鄉中生村,780,99,臺南縣,
#N/A,臺南縣歸仁鄉南保村,99,306,臺南縣,
#N/A,臺南縣歸仁鄉南興村,306,486,臺南縣,
#N/A,臺南縣歸仁鄉六甲村,486,1412,臺南縣,
#N/A,臺南縣歸仁鄉歸南村,1412,195,臺南縣,
#N/A,臺南縣歸仁鄉後市村,195,405,臺南縣,
#N/A,臺南縣歸仁鄉文化村,405,84,臺南縣,
#N/A,臺南縣歸仁鄉辜厝村,84,262,臺南縣,
#N/A,臺南縣歸仁鄉新厝村,262,115,臺南縣,
#N/A,臺南縣歸仁鄉許厝村,115,457,臺南縣,
#N/A,臺南縣歸仁鄉看西村,457,77,臺南縣,
#N/A,臺南縣歸仁鄉看東村,77,217,臺南縣,
#N/A,臺南縣歸仁鄉崙頂村,217,85,臺南縣,
#N/A,臺南縣歸仁鄉沙崙村,85,130,臺南縣,
#N/A,臺南縣歸仁鄉大潭村,130,747,臺南縣,
#N/A,臺南縣歸仁鄉武東村,747,2395,臺南縣,
#N/A,臺南縣歸仁鄉歸仁村,2395,310,臺南縣,
#N/A,臺南縣歸仁鄉八甲村,310,771,臺南縣,
#N/A,臺南縣歸仁鄉七甲村,771,212,臺南縣,
#N/A,臺南縣歸仁鄉媽廟村,212,491,臺南縣,
#N/A,臺南縣歸仁鄉西埔村,491,272,臺南縣,
#N/A,臺南縣歸仁鄉大廟村,272,589,臺南縣,
#N/A,臺南縣關廟鄉關廟村,589,156,臺南縣,
#N/A,臺南縣關廟鄉山西村,156,338,臺南縣,
#N/A,臺南縣關廟鄉香洋村,338,167,臺南縣,
#N/A,臺南縣關廟鄉北勢村,167,404,臺南縣,
#N/A,臺南縣關廟鄉新埔村,404,106,臺南縣,
#N/A,臺南縣關廟鄉新光村,106,428,臺南縣,
#N/A,臺南縣關廟鄉五甲村,428,117,臺南縣,
#N/A,臺南縣關廟鄉東勢村,117,328,臺南縣,
#N/A,臺南縣關廟鄉松腳村,328,101,臺南縣,
#N/A,臺南縣關廟鄉南花村,101,265,臺南縣,
#N/A,臺南縣關廟鄉北花村,265,187,臺南縣,
#N/A,臺南縣關廟鄉深坑村,187,506,臺南縣,
#N/A,臺南縣關廟鄉布袋村,506,228,臺南縣,
#N/A,臺南縣關廟鄉田中村,228,334,臺南縣,
#N/A,臺南縣關廟鄉龜洞村,334,183,臺南縣,
#N/A,臺南縣關廟鄉埤頭村,183,310,臺南縣,
#N/A,臺南縣關廟鄉下湖村,310,199,臺南縣,
#N/A,臺南縣龍崎鄉崎頂村,199,286,臺南縣,
#N/A,臺南縣龍崎鄉土崎村,286,311,臺南縣,
#N/A,臺南縣龍崎鄉中坑村,311,643,臺南縣,
#N/A,臺南縣龍崎鄉楠坑村,643,295,臺南縣,
#N/A,臺南縣龍崎鄉牛埔村,295,392,臺南縣,
#N/A,臺南縣龍崎鄉大坪村,392,104,臺南縣,
#N/A,臺南縣龍崎鄉龍船村,104,453,臺南縣,
#N/A,臺南縣龍崎鄉石??村,453,26,臺南縣,
#N/A,高雄縣桃源鄉寶山村,26,197,高雄縣,
#N/A,高雄縣桃源鄉建山村,197,32,高雄縣,
#N/A,高雄縣桃源鄉高中村,32,245,高雄縣,
#N/A,高雄縣桃源鄉桃源村,245,50,高雄縣,
#N/A,高雄縣桃源鄉勤和村,50,747,高雄縣,
#N/A,高雄縣桃源鄉復興村,747,68,高雄縣,
#N/A,高雄縣桃源鄉梅蘭村,68,713,高雄縣,
#N/A,高雄縣桃源鄉梅山村,713,45,高雄縣,
#N/A,高雄縣三民鄉民族村,45,314,高雄縣,
#N/A,高雄縣三民鄉民權村,314,64,高雄縣,
#N/A,高雄縣三民鄉民生村,64,451,高雄縣,
#N/A,高雄縣甲仙鄉東安村,451,126,高雄縣,
#N/A,高雄縣甲仙鄉西安村,126,562,高雄縣,
#N/A,高雄縣甲仙鄉和安村,562,61,高雄縣,
#N/A,高雄縣甲仙鄉大田村,61,860,高雄縣,
#N/A,高雄縣甲仙鄉寶隆村,860,140,高雄縣,
#N/A,高雄縣甲仙鄉關山村,140,795,高雄縣,
#N/A,高雄縣甲仙鄉小林村,795,73,高雄縣,
#N/A,高雄縣六龜鄉六龜村,73,356,高雄縣,
#N/A,高雄縣六龜鄉義寶村,356,207,高雄縣,
#N/A,高雄縣六龜鄉文武村,207,663,高雄縣,
#N/A,高雄縣六龜鄉中興村,663,194,高雄縣,
#N/A,高雄縣六龜鄉興龍村,194,579,高雄縣,
#N/A,高雄縣六龜鄉新威村,579,552,高雄縣,
#N/A,高雄縣六龜鄉新興村,552,2065,高雄縣,
#N/A,高雄縣六龜鄉新寮村,2065,652,高雄縣,
#N/A,高雄縣六龜鄉大津村,652,2360,高雄縣,
#N/A,高雄縣六龜鄉新發村,2360,382,高雄縣,
#N/A,高雄縣六龜鄉荖濃村,382,1445,高雄縣,
#N/A,高雄縣六龜鄉寶來村,1445,539,高雄縣,
#N/A,高雄縣茂林鄉茂林村,539,2159,高雄縣,
#N/A,高雄縣茂林鄉萬山村,2159,166,高雄縣,
#N/A,高雄縣茂林鄉多納村,166,521,高雄縣,
