VILLAGE_ID,縣市,鄉鎮,村里,當選,姓名,票數,政黨,得票數,COUNTY_ID,Villige_NAME
6300300-016,臺北市,大安區,錦安里,0,鄭村棋,19,人民民主陣線,90,63,大安區錦安里
6300300-016,臺北市,大安區,錦安里,0,曾獻瑩,27,信心希望聯盟,108,63,大安區錦安里
6300300-016,臺北市,大安區,錦安里,1,蔣乃辛,339,中國國民黨,1440,63,大安區錦安里
6300300-016,臺北市,大安區,錦安里,0,古文發,0,大愛憲改聯盟,4,63,大安區錦安里
6300300-016,臺北市,大安區,錦安里,0,吳旭智,16,民國黨,76,63,大安區錦安里
6300300-017,臺北市,大安區,福住里,0,陳家宏,13,樹黨,51,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,范雲,277,綠黨社會民主黨聯盟,1175,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,龎維良,10,無,52,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,趙衍慶,10,無,60,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,林珍妤,5,台灣獨立黨,25,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,周芳如,23,無,98,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,蔣慰慈,0,無,4,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,鄭村棋,29,人民民主陣線,119,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,曾獻瑩,35,信心希望聯盟,106,63,大安區福住里
6300300-017,臺北市,大安區,福住里,1,蔣乃辛,393,中國國民黨,1499,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,古文發,2,大愛憲改聯盟,5,63,大安區福住里
6300300-017,臺北市,大安區,福住里,0,吳旭智,16,民國黨,71,63,大安區福住里
6300300-018,臺北市,大安區,永康里,0,陳家宏,13,樹黨,23,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,范雲,354,綠黨社會民主黨聯盟,691,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,龎維良,8,無,21,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,趙衍慶,22,無,44,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,林珍妤,7,台灣獨立黨,18,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,周芳如,25,無,46,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,蔣慰慈,4,無,6,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,鄭村棋,32,人民民主陣線,65,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,曾獻瑩,31,信心希望聯盟,59,63,大安區永康里
6300300-018,臺北市,大安區,永康里,1,蔣乃辛,445,中國國民黨,926,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,古文發,1,大愛憲改聯盟,1,63,大安區永康里
6300300-018,臺北市,大安區,永康里,0,吳旭智,28,民國黨,66,63,大安區永康里
6300300-019,臺北市,大安區,光明里,0,陳家宏,9,樹黨,16,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,范雲,344,綠黨社會民主黨聯盟,662,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,龎維良,15,無,37,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,趙衍慶,16,無,36,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,林珍妤,9,台灣獨立黨,17,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,周芳如,68,無,103,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,蔣慰慈,0,無,2,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,鄭村棋,37,人民民主陣線,63,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,曾獻瑩,30,信心希望聯盟,50,63,大安區光明里
6300300-019,臺北市,大安區,光明里,1,蔣乃辛,387,中國國民黨,794,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,古文發,0,大愛憲改聯盟,2,63,大安區光明里
6300300-019,臺北市,大安區,光明里,0,吳旭智,28,民國黨,71,63,大安區光明里
6300300-020,臺北市,大安區,錦泰里,0,陳家宏,12,樹黨,25,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,范雲,269,綠黨社會民主黨聯盟,618,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,龎維良,18,無,37,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,趙衍慶,17,無,46,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,林珍妤,7,台灣獨立黨,14,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,周芳如,33,無,53,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,蔣慰慈,1,無,2,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,鄭村棋,30,人民民主陣線,53,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,曾獻瑩,23,信心希望聯盟,56,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,1,蔣乃辛,472,中國國民黨,900,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,古文發,0,大愛憲改聯盟,0,63,大安區錦泰里
6300300-020,臺北市,大安區,錦泰里,0,吳旭智,24,民國黨,55,63,大安區錦泰里
6300300-021,臺北市,大安區,錦華里,0,陳家宏,7,樹黨,36,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,范雲,361,綠黨社會民主黨聯盟,1015,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,龎維良,12,無,43,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,趙衍慶,18,無,69,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,林珍妤,12,台灣獨立黨,35,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,周芳如,25,無,102,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,蔣慰慈,1,無,5,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,鄭村棋,39,人民民主陣線,109,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,曾獻瑩,23,信心希望聯盟,88,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,1,蔣乃辛,457,中國國民黨,1436,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,古文發,1,大愛憲改聯盟,1,63,大安區錦華里
6300300-021,臺北市,大安區,錦華里,0,吳旭智,29,民國黨,107,63,大安區錦華里
6300300-022,臺北市,大安區,龍圖里,0,陳家宏,10,樹黨,50,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,范雲,345,綠黨社會民主黨聯盟,1263,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,龎維良,17,無,54,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,趙衍慶,13,無,70,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,林珍妤,12,台灣獨立黨,33,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,周芳如,30,無,83,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,蔣慰慈,2,無,4,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,鄭村棋,29,人民民主陣線,112,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,曾獻瑩,26,信心希望聯盟,104,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,1,蔣乃辛,483,中國國民黨,1717,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,古文發,0,大愛憲改聯盟,2,63,大安區龍圖里
6300300-022,臺北市,大安區,龍圖里,0,吳旭智,54,民國黨,203,63,大安區龍圖里
6300300-023,臺北市,大安區,新龍里,0,陳家宏,15,樹黨,37,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,范雲,213,綠黨社會民主黨聯盟,968,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,龎維良,13,無,56,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,趙衍慶,18,無,78,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,林珍妤,4,台灣獨立黨,22,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,周芳如,11,無,66,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,蔣慰慈,1,無,5,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,鄭村棋,28,人民民主陣線,101,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,曾獻瑩,22,信心希望聯盟,152,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,1,蔣乃辛,510,中國國民黨,1978,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,古文發,2,大愛憲改聯盟,5,63,大安區新龍里
6300300-023,臺北市,大安區,新龍里,0,吳旭智,59,民國黨,241,63,大安區新龍里
6300300-026,臺北市,大安區,龍陣里,0,陳家宏,16,樹黨,33,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,范雲,350,綠黨社會民主黨聯盟,741,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,龎維良,11,無,27,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,趙衍慶,13,無,33,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,林珍妤,8,台灣獨立黨,18,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,周芳如,25,無,49,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,蔣慰慈,1,無,3,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,鄭村棋,24,人民民主陣線,43,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,曾獻瑩,31,信心希望聯盟,57,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,1,蔣乃辛,453,中國國民黨,919,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,古文發,0,大愛憲改聯盟,0,63,大安區龍陣里
6300300-026,臺北市,大安區,龍陣里,0,吳旭智,53,民國黨,125,63,大安區龍陣里
6300300-027,臺北市,大安區,龍雲里,0,陳家宏,15,樹黨,34,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,范雲,316,綠黨社會民主黨聯盟,985,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,龎維良,7,無,38,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,趙衍慶,19,無,46,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,林珍妤,4,台灣獨立黨,27,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,周芳如,25,無,68,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,蔣慰慈,0,無,3,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,鄭村棋,17,人民民主陣線,73,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,曾獻瑩,26,信心希望聯盟,76,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,1,蔣乃辛,396,中國國民黨,1209,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,古文發,0,大愛憲改聯盟,2,63,大安區龍雲里
6300300-027,臺北市,大安區,龍雲里,0,吳旭智,40,民國黨,131,63,大安區龍雲里
6300300-028,臺北市,大安區,龍生里,0,陳家宏,8,樹黨,46,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,范雲,288,綠黨社會民主黨聯盟,1197,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,龎維良,14,無,86,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,趙衍慶,11,無,64,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,林珍妤,5,台灣獨立黨,17,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,周芳如,19,無,85,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,蔣慰慈,0,無,2,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,鄭村棋,21,人民民主陣線,108,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,曾獻瑩,47,信心希望聯盟,146,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,1,蔣乃辛,385,中國國民黨,1663,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,古文發,4,大愛憲改聯盟,6,63,大安區龍生里
6300300-028,臺北市,大安區,龍生里,0,吳旭智,25,民國黨,176,63,大安區龍生里
6300300-029,臺北市,大安區,住安里,0,陳家宏,11,樹黨,31,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,范雲,283,綠黨社會民主黨聯盟,936,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,龎維良,14,無,35,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,趙衍慶,22,無,56,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,林珍妤,5,台灣獨立黨,27,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,周芳如,37,無,94,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,蔣慰慈,2,無,7,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,鄭村棋,27,人民民主陣線,91,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,曾獻瑩,15,信心希望聯盟,73,63,大安區住安里
6300300-029,臺北市,大安區,住安里,1,蔣乃辛,432,中國國民黨,1309,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,古文發,3,大愛憲改聯盟,6,63,大安區住安里
6300300-029,臺北市,大安區,住安里,0,吳旭智,57,民國黨,128,63,大安區住安里
6300300-030,臺北市,大安區,義安里,0,陳家宏,7,樹黨,34,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,范雲,223,綠黨社會民主黨聯盟,952,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,龎維良,4,無,31,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,趙衍慶,10,無,57,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,林珍妤,3,台灣獨立黨,23,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,周芳如,6,無,57,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,蔣慰慈,1,無,2,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,鄭村棋,18,人民民主陣線,99,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,曾獻瑩,16,信心希望聯盟,73,63,大安區義安里
6300300-030,臺北市,大安區,義安里,1,蔣乃辛,306,中國國民黨,1424,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,古文發,0,大愛憲改聯盟,4,63,大安區義安里
6300300-030,臺北市,大安區,義安里,0,吳旭智,22,民國黨,101,63,大安區義安里
6300300-031,臺北市,大安區,通化里,0,陳家宏,10,樹黨,48,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,范雲,339,綠黨社會民主黨聯盟,1393,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,龎維良,13,無,67,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,趙衍慶,17,無,70,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,林珍妤,12,台灣獨立黨,36,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,周芳如,23,無,100,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,蔣慰慈,2,無,5,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,鄭村棋,27,人民民主陣線,109,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,曾獻瑩,15,信心希望聯盟,70,63,大安區通化里
6300300-031,臺北市,大安區,通化里,1,蔣乃辛,365,中國國民黨,1426,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,古文發,0,大愛憲改聯盟,8,63,大安區通化里
6300300-031,臺北市,大安區,通化里,0,吳旭智,54,民國黨,152,63,大安區通化里
6300300-032,臺北市,大安區,通安里,0,陳家宏,9,樹黨,33,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,范雲,298,綠黨社會民主黨聯盟,1224,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,龎維良,7,無,55,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,趙衍慶,18,無,66,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,林珍妤,5,台灣獨立黨,25,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,周芳如,24,無,85,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,蔣慰慈,1,無,3,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,鄭村棋,24,人民民主陣線,104,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,曾獻瑩,22,信心希望聯盟,79,63,大安區通安里
6300300-032,臺北市,大安區,通安里,1,蔣乃辛,331,中國國民黨,1409,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,古文發,1,大愛憲改聯盟,2,63,大安區通安里
6300300-032,臺北市,大安區,通安里,0,吳旭智,31,民國黨,127,63,大安區通安里
6300300-033,臺北市,大安區,臨江里,0,陳家宏,8,樹黨,24,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,范雲,266,綠黨社會民主黨聯盟,821,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,龎維良,23,無,50,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,趙衍慶,19,無,42,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,林珍妤,9,台灣獨立黨,19,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,周芳如,26,無,69,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,蔣慰慈,1,無,4,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,鄭村棋,21,人民民主陣線,69,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,曾獻瑩,29,信心希望聯盟,68,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,1,蔣乃辛,409,中國國民黨,1174,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,古文發,2,大愛憲改聯盟,6,63,大安區臨江里
6300300-033,臺北市,大安區,臨江里,0,吳旭智,27,民國黨,71,63,大安區臨江里
6300300-034,臺北市,大安區,法治里,0,陳家宏,12,樹黨,22,63,大安區法治里
6300300-034,臺北市,大安區,法治里,0,范雲,269,綠黨社會民主黨聯盟,834,63,大安區法治里
6300300-034,臺北市,大安區,法治里,0,龎維良,15,無,40,63,大安區法治里
6300300-034,臺北市,大安區,法治里,0,趙衍慶,21,無,61,63,大安區法治里
6300300-034,臺北市,大安區,法治里,0,林珍妤,8,台灣獨立黨,23,63,大安區法治里
6300300-034,臺北市,大安區,法治里,0,周芳如,18,無,52,63,大安區法治里
6300300-034,臺北市,大安區,法治里,0,蔣慰慈,2,無,5,63,大安區法治里
